job_title,company,location,job_summary,post_date,more_info,salary,job_url
Quantitative Researcher (Quant Research),บริษัท เคเคพี แคปปิตอล จำกัด (มหาชน),กรุงเทพมหานคร,"Previous experience as a quant or data scientist in a research-focused capacity.
Extract predictive signals from various financial market data using…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=7c1387b0f11f4893&fccid=9f279464bffb263f&vjs=3
System Engineer (Innovation Team),บริษัท นิภา เทคโนโลยี จำกัด,"บางรัก, กรุงเทพมหานคร","Provides architectural expertise, direction and assistance to developers, data engineers, data scientists, system administrators and managers.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=d568948e0bb1188c&fccid=02f2651c98c73ce8&vjs=3
Executive Cost Engineer,AECOM,กรุงเทพมหานคร,"Researches legal records, looks for evidence of previous boundaries, and analyzes the data to determine the location of boundary lines.",PostedPosted 29 days ago,,,https://www.indeed.com/rc/clk?jk=e99687d18d16e5bd&fccid=bafa4b35e9cd20ce&vjs=3
"Associate, Architectural",AECOM,กรุงเทพมหานคร,"+ Project experience in data centers, commercial, residential, retail, healthcare, hospitality, industrial, aviation sectors will be helpful.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=ad01fc4369a218f2&fccid=bafa4b35e9cd20ce&vjs=3
Data Scientist : นักวิทยาศาสตร์ข้อมูล ( 0 ตำแหน่ง ),Samart,"ปากเกร็ด, นนทบุรี","Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=aaccd2a2c71d4331&fccid=04acabbfe09b5d56&vjs=3
Data Engineer - Ascend Commerce,Ascend Group,กรุงเทพมหานคร,"Work with business domain experts, data scientists and application developers to identify data that is relevant for analysis.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=19315d57f891b79a&fccid=e86c0d8bfd3a4b00&vjs=3
Dev - Python . R . Data Scientist,บริษัท แอคชัวเรียล บิสซิเนส โซลูชั่น จำกัด,"ธนบุรี, กรุงเทพมหานคร","รายละเอียดงาน รูปแบบงาน : งานประจำ จำนวนที่รับ : ไม่ระบุ สถานที่ปฏิบัติงาน : กรุงเทพมหานคร(เขตธนบุรี) เงินเดือน(บาท) : ตามตกลง วันหยุด : วันเสาร์, วันอาทิตย์…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=6b2f4d30d14db61e&fccid=7d43c5a25ecb4be0&vjs=3
Data Scientist (Chemicals Business),SCG,กรุงเทพมหานคร,"Support to build the data scientist ecosystem.
Drives the collection of new data and the refinement of existing/new data sources, including internal and…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=6c7066c2ddbd0632&fccid=132b3056152ea260&vjs=3
Mechanical Associate,AECOM,กรุงเทพมหานคร,"The vacancy is for the position in the area of Mechanical Engineering with a specialization in HVAC & Refrigeration.
Able to speak and write English fluently.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=f1768ab5eda28d80&fccid=bafa4b35e9cd20ce&vjs=3
Data Analyst,บริษัท โมโน เน็กซ์ จำกัด (มหาชน),นนทบุรี,"ประสบการณ์ 1 ปี ด้านงานวิจัย,สถิติ,วิเคราะห์ข้อมูล,data scientist,data engineer,data mining หรืองานที่เกี่ยวข้องกับด้านข้อมูล.",PostedPosted 5 days ago,,,https://www.indeed.com/rc/clk?jk=d69e8822f952c74a&fccid=b16dd6bf109865f7&vjs=3
Data Analyst Manager (Mergers & Acquisitions),PwC,กรุงเทพมหานคร,"At least five years of work experience in a data-related field e.g data analyst, data scientist, data engineer.
Solid business sense and commercial awareness.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=bd5efe02f043a2cd&fccid=5e964c4afc56b180&vjs=3
Data Engineer / Cloud Data Engineer (SQL skill is a must),Muang Thai Life Assurance,"ห้วยขวาง, กรุงเทพมหานคร","Prepare data & tools for data analyst and data scientist team.
Experience on data warehouse, big data technology, data engineering.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=8e4f3bb0d7ddbd22&fccid=7c9a41971392de77&vjs=3
