job_title,company,location,job_summary,post_date,more_info,salary,job_url
Senior Data Scientist in Image Analysis,AstraZeneca,Göteborg,"Experience in combining image data with other data modalities.
Experience in working with large quantities of image data.",PostedPublicerad för 25 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=07c235622dc11267&fccid=003656df63cede32&vjs=3
Data Science,NEVS,Distans in Trollhättan,"Our focus is to develop inhouse software solutions for integrated vehicle motion control and autonomous driving, which will be a vital part of our NEVS mobility…",PostedPublicerad för 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=bb9428a384c346c4&fccid=edc14277fa132243&vjs=3
DATA SCIENTIST TILL STOCKHOLM,TMC,Stockholm+1 ort,"Tidigare erfarenhet i data analytics, maskininlärning, artificiell intelligens, statistik och data mining.
I rollen ingår att ansvara för kvalitetssäkring av…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=e4c88c142e05ac5f&fccid=64b619e6dd19534c&vjs=3
Senior Data Scientist,Validio,Stockholm,Our platform monitors and validates both data in motion and data at rest on datapoint and pipeline metadata level.,PostedPublicerad för 24 dagar sedan,Heltid,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2WYB5nUIf-nu8IexjBrTCOI-EIfgJEpLl-C_Vi97ErftAXPNx-epAvB1zkxmaGTGL8xaze_DrBSLGp4gN9lX53rz8u6-QpCyoS5GFFToDf32MyXFhk74kh5t19q2qAgQlwwwo6t4WX9UuWqxDM6fOLuYatQjDyjLlcLIgn6ls-5LALi_aDnQahzCyAQAZNj9RtRcIMio5qgECz2PCFsGuxEvMZ74HVYdD5PBy4MlHx3Q2NVvmf2iiUd8eT2QAKQr_V_kHXUp5w1pV9-PdBSCvfIrNBP4LhNmpA1nEYeqxgVCHiqq1sLKZRkdtYJJsmiRChEcuQWiBgI2HeKdRs6iBV95jMMj6VDUcUqUNQdGoil8sLCL10nT1OPf4I9AORBPWxBb6nzk9ik3S8JfS2-5VWqNLJGmE2axuAIbzz05X6l_eCUVaLbn9O4lHgfYb61hTW0XP5lzQjPrStJlXXjrrZtOY9Ovg760=&xkcb=SoDB-_M3b6hFkCwsUx0PbzkdCdPP&p=14&fvj=0&vjs=3
Data Scientist to AI Sweden’s Data Factory,AI Sweden,417 56 Göteborg,"At least 5 years of experience turning data into insights.
A track record of building systems that capture and utilize large data sets in order to quantify…",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=5c3b9471339df779&fccid=effd771dbc01b4e8&vjs=3
Senior Data Scientist,Storytel,Distans in 111 28 Stockholm,"Contribute your data science expertise to the development of Storytel’s engineering assets (MLOps frameworks, data pipelines, etc).",Posted7 dagar sedan,,,https://www.indeed.com/rc/clk?jk=d0d3bf248e2a5ab8&fccid=e169537e54ff8e59&vjs=3
Scientist – Early Product Development and Manufacturing,AstraZeneca,Göteborg,"Assess records and report manufacturing and validation data accurately according to GMP.
Pharmaceutical Sciences (PharmSci) is responsible for the design and…",Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=fbae5bb57a182094&fccid=003656df63cede32&vjs=3
Senior Data Scientist to the north star of Autonomous...,Zenseact,Distans in 417 56 Göteborg,"Ensuring the completeness and representability of the collected data.
Supporting the team with your knowledge in data science and statistics.",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=ea22b0b43ef70be2&fccid=3035b8d4a5e8b556&vjs=3
Junior software Quality Engineer,ArabyAds,Sverige,ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories…,Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=c8442f55e789127f&fccid=c87dee5488bbc892&vjs=3
Product Analyst/Data Scientist - gaming,Tingent,Stockholm,You need great skills using SQL and preferably experience from tech clients/products.,Posted8 dagar sedan,,,https://www.indeed.com/rc/clk?jk=ff1ce6870631ccb6&fccid=04096b84a3e01d9b&vjs=3
Data Scientist,Synteda AB,Göteborg,"Good understanding of data engineering practices and data modelling.
Build and analyze new data models.
Analyze multi-variable data sets.",Posted3 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=5ece21bc4fb7c48f&fccid=094ab6805ad48dd4&vjs=3
Junior Data Engineer to Malmö - IBM CIC,IBM,Distans in Malmö,"Delivering data according to the need, working with different data source types.
Designing and implementing analytical capabilities for a data & analytical…",Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=9c0a86f973c70311&fccid=de71a49b535e21cb&vjs=3
Deep Learning Researcher,EmbeDL,412 63 Göteborg,The DL optimization engine bridges the gap between data scientist (experts in AI algorithms) and computer engineers (experts in hardware).,Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=c3f17ff8c0a4c28f&fccid=ddf259917dbd8d55&vjs=3
Data Scientist (Senior level),Embark Studios,111 47 Stockholm,"Experience in making ETLs and data pipelines.
Extract, analyze and communicate insights from gameplay data.
Some of the technologies we use to make all of those…",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=0d488a51a9f3b597&fccid=71cd9bed440f3121&vjs=3
