job_title,company,location,job_summary,post_date,more_info,salary,job_url
DATA SCIENTIST PROGRAMMER JD,SmartX NET APPS,București,"Data manipulation: data mining, data exploring, data preparation, data aggregation.
Our future colleague feel comfortable in working across our entire data…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=84740c7d6f50476e&fccid=8f74d4f8d4be47f3&vjs=3
Data Scientist,Nenos Software,Galati,"You will advise on and help implement models in Machine Learning, Optimization, Neural Networks, and Artificial Intelligence such as Natural Language, Transfer…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=dbc5719d6b931cb9&fccid=643fef103ca4e757&vjs=3
"Applied Scientist , Compliance Media Science",Amazon Dev Ctr (Romania) S.R.L,Timișoara,"Strong communication and data presentation skills.
The successful candidate will have an entrepreneurial spirit and be passionate about developing reliable,…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=cb2adc6516b078a0&fccid=fe2d21eef233e94a&vjs=3
Data Engineer,QuEST Global Engineering,Craiova,"Experience with data modeling, data warehousing, and data pipelines.
Design, implement and support infrastructure required for optimal transformation and…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=db190c49addd3ca1&fccid=ad3813e46e9342cd&vjs=3
Applied Scientist I - Amazon Devices,Amazon Dev Ctr (Romania) S.R.L,Timișoara,"Expertise with data visualization tools.
Experience working effectively with science, data processing, and software engineering teams.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=9a9b7c8ac46caeb0&fccid=fe2d21eef233e94a&vjs=3
"Applied Scientist, Customer Behavior Analytics",Amazon Dev Ctr (Romania) S.R.L,Iasi,"Strong communication and data presentation skills.
As an applied scientist on our team, your role is to leverage your strong background in Computer Science and…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=3e0188f6cbecb1d8&fccid=fe2d21eef233e94a&vjs=3
Python developer,Key Talents,București,"Communicate key project data to team members and build cohesion among teams.
3-5+ years of professional software engineering or software development experience.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=c7e19874ced1deda&fccid=45aee00480353ce0&vjs=3
IT Support Specialist,Siemens,Sibiu,"University degree as information scientist and practical experience;
Coordinates the software/hardware update activity, data security, performing system tests.",PostedPostat cu 25 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=25fc71abb045a85e&fccid=ea6bb53f0b18b8f2&vjs=3
Data scientist,BorgWarner,București,"3+ years of experience as a data scientist or data analyst.
This role servers as a translator between data scientists and the global BorgWarner business units.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=ae7a7f1b14feddd5&fccid=5c101bc4ec676514&vjs=3
"Data Science Manager - Bucharest, Romania",Kalypso,București,"Experience with data visualization and platforms such as D3.js, Tableau, Kibana, HTML5, and CSS.
5+ years of working experience in a data science capacity…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=b53b195efeb4d439&fccid=02d0ea3c80aa75ec&vjs=3
Research Scientist – Computer Vision/ Machine Learning/ Data...,Rosman Group,Timișoara,They will design and prototype novel video analysis applications that intelligently extract relevant information from video data streams.,PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=6ab1a810a575e7f5&fccid=e33d9d484caeef42&vjs=3
"Principal Applied Scientist, Compliance Technologies",Amazon Dev Ctr (Romania) S.R.L,București,"We collect mandatory documentation from Selling Partners and enable data augmentation through automated document review, validation, and data extraction.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=37140a13bb5cb535&fccid=fe2d21eef233e94a&vjs=3
"Applied Scientist - Security Products, Monitored Access",Amazon Dev Ctr (Romania) S.R.L,Iasi,"Deliver scalable models that can analyze large data sets efficiently.
Build mathematical models to detect and classify specific data elements with high accuracy…",PostedPostat cu 4 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=c6dd6a6241dcf1ac&fccid=fe2d21eef233e94a&vjs=3
Data Scientist,Appsbroker,Iasi,"You will be working with clients to build Machine Learning-based models that help to deliver value for their organisations.
Strong Python and SQL skills.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=1a49704f372436a8&fccid=4b4b2aab76a8fdb9&vjs=3
Data Scientist,Qubiz,Oradea,"We need a critical thinker, a professional that doesn’t need step-by-step guidance to do his or her job and is able to communicate effectively with his or her…",PostedPostat cu 24 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=e8647ec86b5b9f24&fccid=5cb81be314f918bd&vjs=3
Team Leader,AllStars-IT,Romania,"Work closely with data scientist, product managers and development team leaders in order to deliver on-time high-quality products.
A strong ‘can do’ approach.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=75c51a87bdde61df&fccid=cca3045067f10c1e&vjs=3
Marketing Scientist,GfK,București,Analyses data and data trends using different tools in order to provide insights for the customer creation of presentation charts.,PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=dbf94244ab6173c8&fccid=941c4fb004be80b8&vjs=3
Nucleus Data & Analytics Lead,Vodafone,București,"40 data & Analytics professional that include, data engineers, data architects, Visualization developers, Product managers and Data scientist.",PostedPostat cu 17 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=3e7b75ef1497dfc4&fccid=374d720d3973ca1c&vjs=3
Senior Data Scientist,Kudo,Romania,"Able to communicate well in English both verbally and in written communication, as well as convey data insights and results with effective visualizations.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=e6f1a9e04ec73af5&fccid=dcd77e8a328a074f&vjs=3
Senior Applied Scientist - Compliance Tech Team,Amazon Dev Ctr (Romania) S.R.L,Iasi,"Strong communication and data presentation skills.
The successful candidate will have an entrepreneurial spirit and be passionate about developing reliable,…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=729449daef98562b&fccid=fe2d21eef233e94a&vjs=3
Senior Machine Learning Engineer,Accenture,București,"Data gathering and data wrangling on large amount of data spread across multiple sources.
Performing data analysis, formalizing hypothesis and assumptions…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=5e4d94bd7a75b119&fccid=a4e4e2eaf26690c9&vjs=3
"Sr. Data Scientist, Romania (Remote)",CrowdStrike,Romania,Comfortable to work on very large data sets of sparse high dimensional data; experienced in pre-processing and analyzing such data to gain actionable insights.,PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=efc06f4412c78143&fccid=64e4cdd7435d8c42&vjs=3
Senior Data Scientist (Remote),Sensor Tower,Romania,"Substantial experience with databases, querying data, and data structure manipulation.
Present results of various data analysis.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=091c67ab0b2878f3&fccid=c659788ec6cc356e&vjs=3
Lead Data Scientist,Kudo,Romania,"Able to communicate well in English both verbally and in written communication, as well as convey data insights and results with effective visualizations.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=74ef52447b91b88e&fccid=dcd77e8a328a074f&vjs=3
Senior Machine Learning _Data Scientist Engineer,Accenture,București,"Data gathering and data wrangling on large amount of data spread across multiple sources.
Performing data analysis, formalizing hypothesis and assumptions…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=56ed4182058f3fbb&fccid=a4e4e2eaf26690c9&vjs=3
SQL .Net Developer,Inetum,București,"Develop new functionality of an existing .
Net application with SQL Server database.
Support the production issues on the existing application.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=497761c25bcb960b&fccid=e463fc7104734a53&vjs=3
Senior Knowledge Data Scientist,Morningstar,București,Manage and execute smart technology aimed to retrieve and analyze relevant data from the web and/or many offline documents.,PostedPostat cu 22 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=352266de8ca0a3b5&fccid=acfb0b086b8f975d&vjs=3
"Senior Data Scientist, Rentals",Bolt Technology,București,"Awareness of both business and technical aspects of data science.
Industry experience in data science and machine learning (3+ years…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=1d886ddf21629a33&fccid=780d3c40e3ac32cf&vjs=3
Senior Data Scientist - HDOGR004,Human Direct,Romania,"Have good knowledge of data science libraries, toolkits and frameworks.
Work on large, complex, and varied data sets.
Have high proficiency in Python and SQL.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=1986e980cccaad51&fccid=01f679afc118aa04&vjs=3
Solution Architect,IBM,București,"Data lakes and machine learning-based analytics.
Build data platforms and intelligent applications that help clients’ leverage the full potential of.",PostedPostat cu 25 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=9a468cce2a0b7b94&fccid=de71a49b535e21cb&vjs=3
Lead Data Scientist,Grab,Cluj-Napoca,"Able to communicate well in English both verbally and in written communication, as well as convey data insights and results with effective visualizations.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=9f5d7d188fbb8ce5&fccid=b79fa3ee18655a5a&vjs=3
Senior Software Development Engineer (Java),Adobe,București,"Work with Data Scientists to implement strategies for cleaning and preparing data for analysis, to develop data imputation algorithms, and optimize performance…",PostedPostat cu 24 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=627217239684fcdb&fccid=f89deb5a97c7738a&vjs=3
Regulatory Risk Assessor,Arcadis,Iasi,"Knowledge in analyzing scientific environmental data, performing quality-control checks, preparing, reviewing, and updating reports.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=6fd187a93c26bba6&fccid=1e9cc2318c796627&vjs=3
