job_title,company,location,job_summary,post_date,more_info,salary,job_url
Post Doctoral Scientist - Environmental Science,AgResearch Careers,Otago,"Experienced in the application of data management software including Excel and statistical packages (e.g., R) for analysis of complex data sets.",Posted15 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=1e1d4d2d8a672457&fccid=959ad97ccb82038c&vjs=3
Laboratory Manager and Technician - Manaaki Whenua,Science New Zealand,"Auckland City, Auckland","Your skill set will include a sound grounding in standard molecular laboratory techniques and data generation, such as DNA barcoding and genotyping.",Posted30+ days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=3364d872a49c4080&fccid=0f18f784b429355b&vjs=3
Staff Technologist,Stryker,"Auckland City, Auckland",Provide data quality testing and data analytics at a clinical study level in close collaboration with scientists and engineers.,Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=5af4111a8bea8e6e&fccid=9d4dbca3ed8b9cdf&vjs=3
ENVIRONMENTAL SCIENTIST,HarperSmith,"Christchurch, Canterbury","The role will be responsible for completing site invesigations, analyzing environmental data, technical report writing and developing relationships with…",Posted30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=e7abb8589baff4bb&fccid=7e9368e0a9cc55a8&vjs=3
"Data Engineer - Cloud HPC, Edge, and AI - NIWA",Science New Zealand,"Auckland City, Auckland","Experience with large-scale data transfer technologies, data storage, and cloud migration concepts.
The position will provide advice and support on data…",Posted30+ days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=0e7f6041e3275170&fccid=0f18f784b429355b&vjs=3
Senior Mechanical Engineer,AECOM,"Hybrid remote in Hamilton, Waikato","In this role, you will provide specialist mechanical design solutions and offer expert technical advice to our clients on a diverse range of projects such as…",Posted1 day ago,Full-time,,https://www.indeed.com/rc/clk?jk=3e1ed8224b0b83a8&fccid=bafa4b35e9cd20ce&vjs=3
Scientist,NZ Ministry for Primary Industries,"Auckland City, Auckland","Experience in bioinformatic pipeline development and data analysis;
The Ministry for Primary Industries' Plant Health and Environment Laboratory in Auckland has…",Posted12 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=10f357d5a0d8dc96&fccid=4bb328b716334ba6&vjs=3
Summer scholarship – Ocean technology research and developme...,Cawthron Institute,"Nelson, Nelson",This will be a hands-on placement and allow the student to gain invaluable experience in all aspects of technology R&D amongst a friendly and dynamic team of…,Posted27 days ago,,,https://www.indeed.com/rc/clk?jk=c9e44562a491f77e&fccid=034f051757a907e6&vjs=3
Water Quality Scientist #1011,edenfx HSE,"Stratford, Taranaki","3 years; experience in a similar role (scientific monitoring, data analysis and technical reporting).
Able to critically examine environmental data related to…",Posted30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=07011ece10210187&fccid=3406ab6e43770d10&vjs=3
"(Remote) Senior Software Engineer, APAC",Hopper,Remote in New Zealand,"Professional experience developing data heavy platforms or APIs.
Our APAC team is responsible for reliably connecting our customers with diversified sources of…",Posted5 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=a0aa532b056d11f1&fccid=71eb96af97fae7e9&vjs=3
